6649.85986328121,0.0
6649.879859691244,0.0
6649.899856101279,0.0
6649.9198525113125,0.0
6649.939848921346,0.0
6649.95984533138,0.0
6649.979841741415,0.0
6649.999838151449,0.0
6650.019834561483,0.0
6650.039830971517,0.0
6650.059827381551,0.0
6650.079823791585,0.0
6650.099820201619,0.0
6650.119816611654,0.0
6650.139813021688,0.0
6650.159809431721,0.0
6650.179805841756,0.0
6650.19980225179,0.0
6650.219798661824,0.0
6650.239795071858,0.0
6650.2597914818925,0.0
6650.279787891926,0.0
6650.29978430196,0.0
6650.319780711995,0.0
6650.339777122029,0.0
6650.359773532063,0.0
6650.379769942097,0.0
6650.399766352131,0.0
6650.419762762165,0.0
6650.439759172199,0.0
6650.459755582234,0.0
6650.479751992268,0.0
6650.4997484023015,0.0
6650.519744812335,0.0
6650.53974122237,0.0
6650.559737632404,0.0
6650.579734042438,0.0
6650.599730452473,0.0
6650.6197268625065,0.0
6650.63972327254,0.0
6650.659719682574,0.0
6650.679716092609,0.0
6650.699712502643,0.0
6650.719708912677,0.0
6650.7397053227105,0.0
6650.759701732745,0.0
6650.779698142779,0.0
6650.799694552813,0.0
6650.819690962848,0.0
6650.839687372882,0.0
6650.859683782915,0.0
6650.879680192949,0.0
6650.899676602984,0.0
6650.919673013018,0.0
6650.939669423052,0.0
6650.959665833087,0.0
6650.97966224312,0.0
6650.999658653154,0.0
6651.019655063188,0.0
6651.039651473223,0.0
6651.059647883257,0.0
6651.079644293291,0.0
6651.099640703325,0.0
6651.119637113359,0.0
6651.139633523393,0.0
6651.159629933427,0.0
6651.179626343462,0.0
6651.1996227534955,0.0
6651.219619163529,0.0
6651.239615573564,0.0
6651.259611983598,0.0
6651.279608393632,0.0
6651.299604803666,0.0
6651.3196012137005,0.0
6651.339597623734,0.0
6651.359594033768,0.0
6651.379590443803,0.0
6651.399586853837,0.0
6651.419583263871,0.0
6651.4395796739045,0.0
6651.459576083939,0.0
6651.479572493973,0.0
6651.499568904007,0.0
6651.519565314042,0.0
6651.539561724076,0.0
6651.5595581341095,0.0
6651.579554544143,0.0
6651.599550954178,0.0
6651.619547364212,0.0
6651.639543774246,0.0
6651.659540184281,0.0
6651.679536594314,0.0
6651.699533004348,0.0
6651.719529414382,0.0
6651.739525824417,0.0
6651.759522234451,0.0
6651.779518644485,0.0
6651.799515054519,0.0
6651.819511464553,0.0
6651.839507874587,0.0
6651.859504284621,0.0
6651.879500694656,0.0
6651.8994971046895,0.0
6651.919493514723,0.0
6651.939489924758,0.0
6651.959486334792,0.0
6651.979482744826,0.0
6651.99947915486,0.0
6652.0194755648945,0.0
6652.039471974928,0.0
6652.059468384962,0.0
6652.079464794997,0.0
6652.099461205031,0.0
6652.119457615065,0.0
6652.1394540250985,0.0
6652.159450435133,0.0
6652.179446845167,0.0
6652.199443255201,0.0
6652.219439665236,0.0
6652.23943607527,0.0
